instance ASCENT_CANDIDATES BACKBONE_TRIALS BACKTRACKING CANDIDATE_SET_TYPE EXTRA_CANDIDATES EXTRA_CANDIDATE_SET_TYPE GAIN23 GAIN_CRITERION INITIAL_STEP_SIZE INITIAL_TOUR_ALGORITHM KICK_TYPE KICKS MAX_CANDIDATES MOVE_TYPE PATCHING_A PATCHING_C POPULATION_SIZE RESTRICTED_SEARCH SUBGRADIENT SUBSEQUENT_MOVE_TYPE SUBSEQUENT_PATCHING result
121 204 4 NO DELAUNAY 19 NEAREST-NEIGHBOR YES NO 3 BORUVKA 10 3 12 8 18 1 68 YES NO 6 NO 37811521
121 419 2 YES NEAREST-NEIGHBOR 8 NEAREST-NEIGHBOR NO YES 5 GREEDY 14 2 5 4 2 5 949 NO NO 0 NO 32330625
121 383 3 YES QUADRANT 15 NEAREST-NEIGHBOR YES YES 2 BORUVKA 10 2 12 3 2 4 280 YES NO 5 YES 32669294
121 352 2 NO DELAUNAY 1 NEAREST-NEIGHBOR NO YES 1 GREEDY 15 5 6 2 2 1 11 NO NO 5 YES 32262604
121 85 4 YES NEAREST-NEIGHBOR 2 QUADRANT YES YES 3 BORUVKA 6 2 18 6 2 5 867 NO NO 4 NO 33599541
121 183 5 NO QUADRANT 9 NEAREST-NEIGHBOR YES YES 3 QUICK-BORUVKA 19 4 20 7 15 4 345 YES NO 4 YES 36420323
121 407 3 NO DELAUNAY 15 QUADRANT NO NO 4 BORUVKA 8 3 13 9 17 4 90 NO NO 2 NO 38287931
121 394 4 NO DELAUNAY 1 QUADRANT YES NO 4 BORUVKA 9 2 17 12 8 1 836 YES NO 6 NO 37550048
121 191 1 YES DELAUNAY 7 NEAREST-NEIGHBOR NO NO 3 MOORE 19 4 6 17 10 2 431 NO NO 6 NO 42222742
121 285 1 NO ALPHA 10 QUADRANT YES NO 1 NEAREST-NEIGHBOR 15 3 12 16 15 2 172 YES NO 2 YES 43990575
121 377 2 YES DELAUNAY 17 NEAREST-NEIGHBOR YES YES 5 WALK 9 3 5 11 17 1 371 YES NO 3 YES 88003245
121 137 1 YES DELAUNAY 6 NEAREST-NEIGHBOR NO NO 2 BORUVKA 9 1 9 13 10 3 283 NO NO 0 YES 36305186
121 455 4 NO NEAREST-NEIGHBOR 1 QUADRANT YES YES 4 MOORE 18 3 4 16 19 2 179 YES NO 5 NO 41842696
121 62 1 YES NEAREST-NEIGHBOR 12 QUADRANT NO NO 5 QUICK-BORUVKA 13 5 7 9 20 2 500 YES NO 3 YES 38574450
121 240 5 NO ALPHA 13 NEAREST-NEIGHBOR YES YES 3 GREEDY 19 1 12 6 12 2 441 YES NO 6 NO 34229891
121 95 2 YES NEAREST-NEIGHBOR 19 NEAREST-NEIGHBOR YES NO 4 SIERPINSKI 9 2 5 18 19 5 327 YES NO 4 NO 42399447
121 151 2 YES NEAREST-NEIGHBOR 0 QUADRANT NO YES 3 SIERPINSKI 4 4 19 14 10 2 262 NO NO 6 YES 41583674
121 86 2 NO QUADRANT 6 QUADRANT NO NO 4 BORUVKA 20 4 9 15 16 2 537 YES NO 0 NO 37336880
121 446 0 NO ALPHA 0 NEAREST-NEIGHBOR NO YES 1 SIERPINSKI 16 2 10 18 14 4 287 YES NO 2 NO 41395875
121 447 3 YES DELAUNAY 3 QUADRANT NO YES 5 BORUVKA 20 2 7 20 16 2 197 NO NO 3 YES 36217045
121 455 0 NO DELAUNAY 12 NEAREST-NEIGHBOR YES NO 5 MOORE 4 1 9 10 15 3 549 NO NO 2 NO 42021941
121 97 0 YES DELAUNAY 2 NEAREST-NEIGHBOR NO NO 3 SIERPINSKI 14 5 19 8 15 2 116 YES NO 5 YES 34439186
121 25 5 NO NEAREST-NEIGHBOR 1 NEAREST-NEIGHBOR NO YES 2 GREEDY 9 4 17 20 12 4 131 YES NO 6 YES 37229102
121 193 1 YES ALPHA 12 NEAREST-NEIGHBOR NO YES 2 GREEDY 7 4 14 3 13 2 324 NO NO 3 NO 32431110
121 481 4 NO QUADRANT 9 QUADRANT NO NO 4 GREEDY 12 3 20 9 7 3 121 YES NO 5 YES 36463168
121 248 0 NO DELAUNAY 2 NEAREST-NEIGHBOR YES NO 3 MOORE 12 4 8 2 11 3 455 YES NO 2 NO 32430925
121 278 1 NO NEAREST-NEIGHBOR 8 NEAREST-NEIGHBOR NO YES 1 NEAREST-NEIGHBOR 19 1 20 12 15 3 682 NO NO 6 NO 40163389
121 358 2 YES NEAREST-NEIGHBOR 1 QUADRANT YES NO 3 NEAREST-NEIGHBOR 5 3 20 4 8 2 978 YES NO 0 NO 33830338
121 401 3 YES DELAUNAY 3 NEAREST-NEIGHBOR YES NO 3 MOORE 13 2 15 3 16 4 232 NO NO 2 NO 32636077
121 200 2 YES QUADRANT 4 NEAREST-NEIGHBOR YES YES 2 QUICK-BORUVKA 11 4 19 10 12 1 29 YES NO 5 NO 34865804
121 123 3 NO QUADRANT 19 QUADRANT NO YES 2 WALK 13 5 18 19 7 2 102 NO NO 3 NO 121115584
121 460 3 NO QUADRANT 9 NEAREST-NEIGHBOR NO NO 2 SIERPINSKI 8 3 13 2 8 4 473 YES NO 0 NO 32447615
121 75 5 NO QUADRANT 12 QUADRANT NO YES 3 GREEDY 10 1 12 7 18 2 393 NO NO 3 NO 32322221
121 341 4 NO DELAUNAY 4 QUADRANT YES YES 3 NEAREST-NEIGHBOR 14 3 20 11 16 5 436 NO NO 5 YES 38202173
121 109 2 NO ALPHA 15 NEAREST-NEIGHBOR NO YES 5 WALK 20 3 10 14 4 1 446 YES NO 3 YES 92386396
121 453 3 YES NEAREST-NEIGHBOR 19 QUADRANT NO YES 1 WALK 12 2 10 8 9 4 858 YES NO 6 YES 38995435
121 378 4 YES NEAREST-NEIGHBOR 20 QUADRANT NO NO 5 GREEDY 14 4 12 2 19 5 587 NO NO 4 YES 33606990
121 68 2 NO QUADRANT 12 QUADRANT NO YES 4 NEAREST-NEIGHBOR 19 5 13 7 10 1 840 NO NO 4 YES 33516308
121 174 5 NO QUADRANT 16 NEAREST-NEIGHBOR NO YES 1 WALK 12 3 15 6 14 4 329 YES NO 3 YES 33332836
121 473 3 NO DELAUNAY 18 QUADRANT YES YES 4 MOORE 8 5 11 8 4 4 216 YES NO 5 YES 36033477
121 396 1 YES QUADRANT 10 NEAREST-NEIGHBOR NO YES 4 MOORE 10 5 8 14 6 4 268 NO NO 0 YES 40953138
121 185 4 NO ALPHA 4 NEAREST-NEIGHBOR NO NO 3 SIERPINSKI 6 4 8 15 11 5 424 YES NO 5 NO 41932973
121 445 1 YES ALPHA 2 QUADRANT YES NO 4 GREEDY 6 3 10 6 10 5 743 NO NO 4 NO 34159556
121 450 0 YES QUADRANT 12 NEAREST-NEIGHBOR NO NO 4 WALK 5 1 19 10 17 5 241 YES NO 2 YES 49486211
121 121 5 YES QUADRANT 9 QUADRANT NO YES 5 BORUVKA 13 1 7 20 17 3 504 NO NO 5 NO 36864617
121 340 1 YES DELAUNAY 8 NEAREST-NEIGHBOR NO NO 2 NEAREST-NEIGHBOR 12 1 6 3 12 3 977 YES NO 5 YES 33680650
121 91 1 YES QUADRANT 6 QUADRANT YES NO 5 BORUVKA 13 2 3 13 5 3 917 YES NO 5 YES 42249858
121 411 3 YES QUADRANT 17 QUADRANT NO NO 1 BORUVKA 7 3 14 5 13 1 733 NO NO 0 YES 34353146
121 234 5 YES ALPHA 1 NEAREST-NEIGHBOR YES YES 5 SIERPINSKI 13 2 8 17 7 2 270 YES NO 3 YES 41800116
121 44 2 YES ALPHA 5 NEAREST-NEIGHBOR YES YES 4 BORUVKA 19 2 12 17 8 4 519 NO NO 2 NO 37183716
121 355 0 NO DELAUNAY 17 NEAREST-NEIGHBOR YES NO 4 GREEDY 5 3 13 5 9 3 914 YES NO 6 NO 35134211
121 302 3 YES DELAUNAY 14 QUADRANT YES YES 3 GREEDY 11 1 18 2 20 3 418 NO NO 5 YES 32295105
121 197 1 NO DELAUNAY 4 QUADRANT YES NO 4 QUICK-BORUVKA 10 2 18 20 12 1 209 YES NO 3 NO 39756107
121 421 4 NO NEAREST-NEIGHBOR 1 QUADRANT YES NO 3 QUICK-BORUVKA 14 5 9 2 8 3 281 YES NO 6 YES 34254734
121 270 5 NO QUADRANT 9 QUADRANT NO NO 1 MOORE 13 3 6 3 14 3 163 NO NO 0 YES 33154636
121 430 4 YES QUADRANT 1 NEAREST-NEIGHBOR YES NO 3 GREEDY 19 3 20 5 8 3 972 NO NO 3 YES 34505301
121 289 5 NO ALPHA 15 NEAREST-NEIGHBOR NO YES 2 WALK 16 5 4 14 19 5 816 YES NO 3 NO 64513671
121 27 4 YES ALPHA 9 QUADRANT YES YES 1 NEAREST-NEIGHBOR 12 5 7 12 19 3 50 NO NO 4 YES 36584305
121 387 0 YES ALPHA 4 QUADRANT YES YES 5 NEAREST-NEIGHBOR 10 4 13 7 20 2 567 NO NO 6 NO 33424917
121 415 1 YES DELAUNAY 6 NEAREST-NEIGHBOR NO NO 5 NEAREST-NEIGHBOR 7 1 14 7 9 4 120 YES NO 6 NO 33896563
121 90 4 NO ALPHA 16 NEAREST-NEIGHBOR YES NO 2 QUICK-BORUVKA 18 5 6 19 6 4 492 YES NO 2 NO 42315975
121 310 3 NO ALPHA 13 QUADRANT NO NO 2 SIERPINSKI 13 2 13 15 3 1 809 NO NO 5 NO 42499006
121 329 1 YES QUADRANT 9 QUADRANT YES NO 1 BORUVKA 12 5 13 13 16 5 234 YES NO 2 NO 36600568
121 431 1 NO NEAREST-NEIGHBOR 9 NEAREST-NEIGHBOR YES NO 3 GREEDY 7 1 19 16 15 1 475 NO NO 4 NO 37239038
121 65 5 YES ALPHA 0 NEAREST-NEIGHBOR YES YES 4 QUICK-BORUVKA 8 4 19 9 14 1 20 NO NO 2 NO 32889939
121 146 3 NO ALPHA 4 QUADRANT YES NO 3 NEAREST-NEIGHBOR 16 4 7 15 14 4 798 YES NO 0 YES 41912190
121 295 0 NO ALPHA 19 QUADRANT NO NO 5 QUICK-BORUVKA 7 4 17 8 11 2 519 YES NO 0 YES 43034438
121 210 2 YES ALPHA 13 QUADRANT YES YES 3 SIERPINSKI 16 3 5 6 12 4 294 YES NO 3 YES 32280173
121 413 0 YES QUADRANT 5 NEAREST-NEIGHBOR NO NO 4 BORUVKA 12 5 9 12 3 4 509 NO NO 2 NO 36484654
121 301 4 YES QUADRANT 15 QUADRANT YES YES 3 QUICK-BORUVKA 18 3 20 16 7 4 969 NO NO 0 NO 38209607
121 381 1 NO DELAUNAY 20 QUADRANT NO YES 5 BORUVKA 8 3 3 20 4 2 690 NO NO 6 NO 36441123
121 500 0 YES NEAREST-NEIGHBOR 19 QUADRANT NO YES 4 WALK 12 1 13 20 4 4 605 YES NO 6 YES 104521293
121 217 1 NO NEAREST-NEIGHBOR 1 NEAREST-NEIGHBOR NO NO 2 MOORE 20 5 8 9 19 2 507 YES NO 4 NO 41058887
121 214 1 YES ALPHA 4 NEAREST-NEIGHBOR NO YES 1 GREEDY 16 5 15 14 11 4 228 YES NO 5 NO 37137027
121 347 4 NO NEAREST-NEIGHBOR 13 NEAREST-NEIGHBOR NO NO 5 QUICK-BORUVKA 5 2 20 14 19 2 705 YES NO 6 YES 38704381
121 224 3 YES QUADRANT 8 NEAREST-NEIGHBOR YES NO 3 WALK 16 1 6 10 3 3 78 NO NO 4 NO 34454788
121 430 1 YES NEAREST-NEIGHBOR 15 QUADRANT YES YES 1 SIERPINSKI 11 4 3 16 6 4 288 NO NO 2 NO 41965280
121 96 3 YES NEAREST-NEIGHBOR 13 QUADRANT YES YES 4 GREEDY 10 3 11 14 10 5 951 YES NO 6 NO 37222298
121 235 1 NO DELAUNAY 12 NEAREST-NEIGHBOR NO NO 1 GREEDY 12 1 17 13 17 2 662 YES NO 6 NO 37504860
121 181 2 YES DELAUNAY 2 NEAREST-NEIGHBOR YES NO 5 MOORE 10 1 19 3 18 3 441 YES NO 5 NO 34036829
121 134 4 NO NEAREST-NEIGHBOR 10 QUADRANT YES NO 3 SIERPINSKI 5 2 5 9 14 1 451 YES NO 4 NO 41955089
121 100 2 YES ALPHA 9 NEAREST-NEIGHBOR YES NO 1 QUICK-BORUVKA 7 5 19 19 14 2 74 YES NO 3 YES 39414225
121 114 4 NO ALPHA 1 NEAREST-NEIGHBOR YES YES 2 NEAREST-NEIGHBOR 13 3 13 5 6 5 391 NO NO 4 YES 32239131
121 402 2 YES QUADRANT 18 QUADRANT YES NO 1 NEAREST-NEIGHBOR 19 2 5 19 20 2 269 NO NO 5 YES 42987391
121 294 2 YES DELAUNAY 2 NEAREST-NEIGHBOR YES YES 3 MOORE 20 3 20 3 9 5 963 YES NO 5 NO 32315418
121 99 1 YES NEAREST-NEIGHBOR 13 NEAREST-NEIGHBOR NO YES 3 MOORE 8 4 14 14 16 4 431 YES NO 2 YES 43028007
121 267 0 NO QUADRANT 17 QUADRANT NO YES 5 GREEDY 14 4 12 2 9 3 361 NO NO 3 YES 32237213
121 239 2 YES QUADRANT 3 NEAREST-NEIGHBOR YES NO 2 WALK 11 3 11 10 5 5 706 NO NO 2 NO 36660847
121 354 5 YES DELAUNAY 11 QUADRANT YES YES 3 QUICK-BORUVKA 4 3 14 20 18 3 445 YES NO 5 NO 44077960
121 251 0 NO ALPHA 18 QUADRANT NO NO 2 GREEDY 16 4 16 2 3 5 22 NO NO 4 NO 32949364
121 454 1 NO NEAREST-NEIGHBOR 10 NEAREST-NEIGHBOR NO NO 3 SIERPINSKI 4 1 10 9 2 2 35 YES NO 4 YES 41903810
121 142 1 NO NEAREST-NEIGHBOR 11 QUADRANT YES NO 5 MOORE 16 2 7 14 4 1 988 NO NO 3 YES 42518914
121 448 5 NO ALPHA 19 NEAREST-NEIGHBOR NO YES 5 WALK 13 1 5 4 16 2 974 NO NO 0 NO 32297649
121 340 1 NO DELAUNAY 7 QUADRANT NO YES 5 BORUVKA 15 2 15 18 8 4 398 NO NO 2 NO 36293965
121 389 1 NO ALPHA 19 QUADRANT NO NO 2 BORUVKA 15 1 17 13 9 5 313 YES NO 3 NO 38860265
121 391 5 YES QUADRANT 0 QUADRANT NO NO 1 WALK 20 4 3 5 17 1 580 NO NO 5 YES 41448181
121 352 4 NO QUADRANT 4 QUADRANT NO NO 4 GREEDY 17 4 17 4 5 2 790 NO NO 0 NO 32789626
121 256 0 YES QUADRANT 11 NEAREST-NEIGHBOR NO YES 1 BORUVKA 16 5 9 12 2 5 390 YES NO 4 NO 34408010
121 328 1 NO NEAREST-NEIGHBOR 20 QUADRANT NO YES 5 BORUVKA 15 4 4 7 8 2 590 NO NO 4 NO 32263061
121 262 0 NO DELAUNAY 4 NEAREST-NEIGHBOR YES YES 5 QUICK-BORUVKA 16 2 17 20 9 3 991 NO NO 6 NO 38404442
121 223 4 YES NEAREST-NEIGHBOR 2 QUADRANT NO NO 1 GREEDY 10 4 11 2 6 1 999 NO NO 2 YES 32676196
121 219 0 NO DELAUNAY 4 NEAREST-NEIGHBOR YES YES 1 GREEDY 16 1 17 11 10 5 376 NO NO 6 NO 36959413
121 154 4 YES QUADRANT 17 QUADRANT YES NO 2 SIERPINSKI 18 4 5 20 11 4 252 NO NO 4 NO 42426025
121 30 4 YES NEAREST-NEIGHBOR 9 NEAREST-NEIGHBOR YES YES 5 QUICK-BORUVKA 19 5 12 14 14 1 526 NO NO 0 NO 38731514
121 171 2 NO ALPHA 6 NEAREST-NEIGHBOR YES NO 2 QUICK-BORUVKA 18 2 7 6 2 3 739 YES NO 3 NO 32391160
121 61 2 YES ALPHA 6 NEAREST-NEIGHBOR YES YES 5 BORUVKA 9 2 19 14 14 2 218 NO NO 3 YES 36716520
121 324 4 YES NEAREST-NEIGHBOR 0 NEAREST-NEIGHBOR NO NO 4 MOORE 18 3 13 16 18 5 986 NO NO 2 YES 42129326
121 25 1 NO NEAREST-NEIGHBOR 15 NEAREST-NEIGHBOR NO NO 1 BORUVKA 14 1 14 18 16 3 163 YES NO 3 YES 36966273
121 376 1 YES NEAREST-NEIGHBOR 5 NEAREST-NEIGHBOR YES YES 1 MOORE 17 2 4 18 16 5 899 YES NO 5 NO 41849657
121 87 0 NO ALPHA 6 QUADRANT NO YES 3 NEAREST-NEIGHBOR 17 3 11 15 17 5 931 NO NO 2 YES 38740151
121 381 0 YES QUADRANT 15 NEAREST-NEIGHBOR YES YES 3 GREEDY 12 5 13 11 17 1 120 NO NO 6 NO 37272680
121 129 2 YES QUADRANT 1 NEAREST-NEIGHBOR YES YES 4 BORUVKA 12 2 8 18 11 5 111 YES NO 2 YES 37138602
121 379 0 NO ALPHA 13 QUADRANT NO NO 2 NEAREST-NEIGHBOR 20 4 11 15 6 5 696 YES NO 0 YES 45456414
121 196 5 YES NEAREST-NEIGHBOR 8 QUADRANT YES YES 1 NEAREST-NEIGHBOR 12 3 15 5 15 3 689 NO NO 4 YES 32288797
121 160 5 YES NEAREST-NEIGHBOR 10 QUADRANT NO YES 2 MOORE 11 4 11 10 7 3 95 YES NO 4 NO 34174545
121 341 0 YES NEAREST-NEIGHBOR 9 NEAREST-NEIGHBOR YES YES 2 GREEDY 7 4 13 14 8 4 341 YES NO 5 YES 36113503
121 187 0 YES ALPHA 2 QUADRANT NO YES 3 GREEDY 19 4 12 10 19 1 297 YES NO 3 YES 34002157
121 141 0 YES QUADRANT 5 NEAREST-NEIGHBOR YES YES 5 MOORE 11 3 20 7 15 3 172 NO NO 5 YES 34281008
121 116 3 YES QUADRANT 17 NEAREST-NEIGHBOR YES NO 3 BORUVKA 19 5 17 12 17 5 797 NO NO 3 YES 35778516
121 417 0 NO ALPHA 6 QUADRANT YES YES 4 NEAREST-NEIGHBOR 6 5 15 8 5 3 37 YES NO 4 NO 32277314
121 100 2 NO NEAREST-NEIGHBOR 4 QUADRANT NO NO 3 NEAREST-NEIGHBOR 11 4 13 16 11 1 120 NO NO 3 NO 39849622
121 344 0 YES NEAREST-NEIGHBOR 3 QUADRANT NO NO 4 WALK 11 5 9 17 3 5 223 YES NO 2 YES 148535743
121 218 5 NO QUADRANT 13 QUADRANT YES NO 2 QUICK-BORUVKA 20 3 6 15 14 2 887 NO NO 3 NO 38689252
121 159 0 YES ALPHA 15 NEAREST-NEIGHBOR NO YES 1 WALK 4 2 13 17 12 1 213 NO NO 3 NO 91645372
121 48 0 YES NEAREST-NEIGHBOR 8 QUADRANT NO YES 5 BORUVKA 16 2 10 15 2 1 504 YES NO 3 YES 37692837
121 244 2 YES DELAUNAY 13 QUADRANT YES NO 4 MOORE 7 2 7 2 12 3 276 YES NO 5 NO 33687932
121 449 0 NO ALPHA 7 QUADRANT YES NO 1 BORUVKA 15 2 12 2 6 2 566 YES NO 5 YES 32625187
121 443 1 YES DELAUNAY 6 NEAREST-NEIGHBOR NO YES 4 WALK 6 2 19 16 15 2 218 YES NO 6 NO 84627368
121 383 0 NO ALPHA 13 QUADRANT NO YES 2 QUICK-BORUVKA 8 1 10 16 14 5 846 YES NO 0 YES 43852820
121 446 4 YES NEAREST-NEIGHBOR 1 NEAREST-NEIGHBOR YES NO 5 QUICK-BORUVKA 16 1 17 13 11 5 197 YES NO 3 NO 38535828
121 446 5 YES DELAUNAY 2 QUADRANT NO NO 5 GREEDY 8 5 8 5 17 4 980 NO NO 6 YES 35882823
121 446 2 NO ALPHA 13 NEAREST-NEIGHBOR YES NO 2 NEAREST-NEIGHBOR 5 4 17 15 7 5 906 YES NO 4 NO 42904462
121 248 5 YES ALPHA 3 NEAREST-NEIGHBOR NO NO 3 QUICK-BORUVKA 15 4 14 9 6 3 767 NO NO 6 NO 34306363
121 229 3 NO DELAUNAY 10 NEAREST-NEIGHBOR YES YES 5 MOORE 16 1 5 17 17 3 605 YES NO 5 YES 42379954
121 491 3 NO QUADRANT 2 NEAREST-NEIGHBOR NO YES 3 SIERPINSKI 7 5 5 5 7 1 872 NO NO 6 YES 32279091
121 447 2 NO NEAREST-NEIGHBOR 12 QUADRANT NO NO 2 QUICK-BORUVKA 10 1 18 4 18 1 203 NO NO 4 YES 33158746
121 385 0 YES QUADRANT 19 NEAREST-NEIGHBOR YES YES 2 SIERPINSKI 10 4 18 16 10 2 441 YES NO 3 NO 41946532
121 42 3 NO ALPHA 9 NEAREST-NEIGHBOR NO YES 1 QUICK-BORUVKA 17 1 12 2 7 5 209 NO NO 4 NO 32312597
121 73 0 NO QUADRANT 0 NEAREST-NEIGHBOR NO NO 3 NEAREST-NEIGHBOR 13 2 4 5 15 2 276 YES NO 6 YES 32907095
121 349 5 NO QUADRANT 10 QUADRANT YES YES 4 WALK 12 4 16 10 5 3 42 NO NO 2 NO 67613799
121 496 4 YES QUADRANT 8 QUADRANT YES NO 3 BORUVKA 14 3 20 19 2 5 740 NO NO 2 YES 37421124
121 100 4 YES ALPHA 2 NEAREST-NEIGHBOR NO NO 4 GREEDY 16 1 19 11 19 2 475 NO NO 5 NO 35004570
121 340 2 NO QUADRANT 6 NEAREST-NEIGHBOR YES NO 2 BORUVKA 14 4 4 19 20 4 553 YES NO 2 NO 36244374
121 491 4 YES NEAREST-NEIGHBOR 4 QUADRANT NO YES 1 NEAREST-NEIGHBOR 19 5 17 7 17 2 695 NO NO 5 YES 32654685
121 182 0 NO ALPHA 17 NEAREST-NEIGHBOR YES YES 5 GREEDY 10 4 18 8 20 4 900 YES NO 0 NO 35162552
121 455 2 YES QUADRANT 1 QUADRANT NO YES 4 WALK 11 3 14 14 13 1 538 NO NO 5 NO 121036637
121 439 4 NO DELAUNAY 0 NEAREST-NEIGHBOR NO NO 2 NEAREST-NEIGHBOR 17 5 8 3 3 4 170 NO NO 0 YES 32319470
121 195 2 YES ALPHA 0 NEAREST-NEIGHBOR NO YES 1 BORUVKA 4 4 15 5 10 4 769 YES NO 2 YES 32376628
121 187 1 YES ALPHA 4 NEAREST-NEIGHBOR NO YES 1 WALK 17 2 11 5 16 1 495 YES NO 6 NO 32325453
121 430 3 NO DELAUNAY 2 NEAREST-NEIGHBOR YES NO 5 QUICK-BORUVKA 11 5 20 9 7 2 764 NO NO 5 NO 36754002
121 198 5 NO QUADRANT 6 QUADRANT NO YES 5 MOORE 10 5 11 2 7 1 277 NO NO 2 YES 32587823
121 221 2 YES ALPHA 12 NEAREST-NEIGHBOR NO NO 3 QUICK-BORUVKA 10 2 4 10 16 4 303 NO NO 6 NO 38079438
121 222 2 NO QUADRANT 10 NEAREST-NEIGHBOR NO YES 5 SIERPINSKI 5 5 4 15 18 4 941 NO NO 2 YES 41835433
121 202 1 YES QUADRANT 11 NEAREST-NEIGHBOR NO YES 3 QUICK-BORUVKA 20 3 8 20 12 3 973 NO NO 2 NO 38370322
121 471 2 NO NEAREST-NEIGHBOR 17 NEAREST-NEIGHBOR YES NO 2 MOORE 13 2 6 11 11 1 660 NO NO 2 YES 42812542
121 201 1 YES QUADRANT 13 NEAREST-NEIGHBOR NO YES 2 QUICK-BORUVKA 16 4 16 19 12 2 740 YES NO 6 NO 38700879
121 328 5 YES NEAREST-NEIGHBOR 2 NEAREST-NEIGHBOR YES YES 4 BORUVKA 12 2 10 10 16 5 345 NO NO 4 NO 34715289
121 426 3 NO ALPHA 4 QUADRANT YES YES 4 GREEDY 19 5 14 2 20 5 86 NO NO 5 YES 32242761
121 235 4 YES ALPHA 5 NEAREST-NEIGHBOR NO NO 5 NEAREST-NEIGHBOR 12 2 12 18 3 4 787 NO NO 3 YES 39166961
121 147 1 NO NEAREST-NEIGHBOR 12 NEAREST-NEIGHBOR NO YES 3 WALK 9 3 3 5 4 4 12 NO NO 5 YES 32721634
121 428 3 YES QUADRANT 2 NEAREST-NEIGHBOR NO YES 1 BORUVKA 19 3 17 11 7 5 61 YES NO 6 NO 36726442
121 289 5 YES NEAREST-NEIGHBOR 6 QUADRANT NO YES 5 GREEDY 20 3 7 3 3 4 431 YES NO 6 NO 32256710
121 408 1 NO QUADRANT 16 QUADRANT YES YES 3 BORUVKA 6 5 13 6 6 5 902 YES NO 4 YES 33477752
121 121 5 NO QUADRANT 10 QUADRANT NO NO 5 BORUVKA 5 2 17 8 7 1 808 YES NO 6 NO 36914850
121 56 5 NO DELAUNAY 3 QUADRANT YES NO 5 QUICK-BORUVKA 18 5 16 12 20 2 598 NO NO 3 NO 37801136
121 129 2 NO DELAUNAY 9 QUADRANT YES YES 1 WALK 19 5 17 3 6 4 148 YES NO 5 NO 32261186
121 306 1 NO QUADRANT 2 NEAREST-NEIGHBOR NO YES 3 QUICK-BORUVKA 10 5 9 2 14 3 965 NO NO 2 YES 32795739
121 82 4 NO DELAUNAY 11 QUADRANT YES NO 5 QUICK-BORUVKA 15 3 12 14 13 3 779 NO NO 2 YES 43744845
121 41 1 YES QUADRANT 3 QUADRANT YES YES 4 MOORE 7 2 18 5 15 5 100 YES NO 3 YES 32547583
121 278 4 YES ALPHA 18 QUADRANT NO NO 1 NEAREST-NEIGHBOR 8 1 11 5 4 3 107 NO NO 0 YES 37797846
121 308 0 YES QUADRANT 4 QUADRANT NO NO 1 SIERPINSKI 17 4 16 16 10 5 454 YES NO 6 YES 42367927
121 233 2 NO QUADRANT 12 NEAREST-NEIGHBOR YES YES 3 SIERPINSKI 4 3 12 14 9 5 334 NO NO 4 YES 42555665
121 182 3 NO NEAREST-NEIGHBOR 6 QUADRANT NO NO 4 SIERPINSKI 16 5 10 12 10 4 54 NO NO 3 YES 41940365
121 120 0 YES NEAREST-NEIGHBOR 14 NEAREST-NEIGHBOR YES YES 2 GREEDY 10 5 14 20 6 1 891 YES NO 2 YES 36974451
121 391 5 NO QUADRANT 17 QUADRANT NO YES 2 WALK 11 3 4 4 8 2 612 YES NO 2 YES 32430549
121 276 3 NO NEAREST-NEIGHBOR 4 QUADRANT YES NO 1 QUICK-BORUVKA 20 4 5 14 10 3 723 NO NO 3 YES 38049108
121 63 4 NO QUADRANT 17 NEAREST-NEIGHBOR NO YES 3 WALK 10 4 15 9 7 5 490 NO NO 3 NO 41039124
121 166 3 NO QUADRANT 6 NEAREST-NEIGHBOR NO NO 3 NEAREST-NEIGHBOR 5 2 19 2 4 2 763 NO NO 0 NO 32533998
121 324 3 NO QUADRANT 2 NEAREST-NEIGHBOR NO YES 5 MOORE 16 3 5 20 11 2 286 NO NO 4 NO 41714201
121 124 5 YES QUADRANT 16 QUADRANT YES YES 2 WALK 9 3 17 10 8 5 307 NO NO 6 YES 40476937
121 111 4 NO DELAUNAY 10 QUADRANT YES NO 3 BORUVKA 10 1 14 17 13 3 412 NO NO 4 YES 38498721
121 73 0 YES QUADRANT 15 NEAREST-NEIGHBOR NO NO 5 NEAREST-NEIGHBOR 13 1 10 5 14 5 897 NO NO 3 YES 35424658
121 202 0 YES ALPHA 0 QUADRANT NO NO 3 BORUVKA 19 2 4 9 2 1 813 YES NO 2 YES 34636906
121 348 5 YES ALPHA 20 QUADRANT NO YES 3 QUICK-BORUVKA 10 5 11 14 11 2 484 NO NO 5 YES 44259850
121 87 5 NO NEAREST-NEIGHBOR 3 QUADRANT NO NO 3 BORUVKA 15 1 11 19 17 4 244 NO NO 3 NO 36671723
121 375 3 YES DELAUNAY 13 QUADRANT YES NO 1 QUICK-BORUVKA 11 2 15 20 15 5 448 NO NO 6 YES 44886285
121 385 5 YES DELAUNAY 19 QUADRANT NO YES 2 SIERPINSKI 4 2 20 6 8 2 154 NO NO 3 YES 32272236
121 253 4 NO QUADRANT 15 NEAREST-NEIGHBOR YES YES 3 GREEDY 14 5 17 2 15 2 641 YES NO 0 NO 32359380
121 328 3 YES QUADRANT 14 QUADRANT NO NO 4 SIERPINSKI 16 2 3 13 15 1 283 NO NO 4 NO 42219863
121 484 2 NO DELAUNAY 16 QUADRANT YES YES 4 GREEDY 9 3 17 6 12 3 924 YES NO 3 NO 32359213
